,BUILT_FORM,TOTAL_FLOOR_AREA,FLOOR_HEIGHT,GLAZED_AREA,NUMBER_HABITABLE_ROOMS,WINDOWS_DESCRIPTION,WALLS_DESCRIPTION,ROOF_DESCRIPTION,NUMBER_HEATED_ROOMS,NUMBER_OPEN_FIREPLACES,MULTI_GLAZE_PROPORTION,MAINHEAT_DESCRIPTION
16070,5,71.2,2.32,3,4.0,0,0,7,4.0,0.0,100.0,21
16071,0,260.2,2.6,3,8.0,0,0,4,8.0,0.0,100.0,7
16072,0,137.6,2.39,3,6.0,0,0,4,6.0,0.0,100.0,7
16073,4,92.1,2.59,3,6.0,0,16,14,5.0,0.0,100.0,7
16074,5,95.2,2.4,3,5.0,0,3,8,5.0,0.0,100.0,7
16075,4,73.0,2.43,3,5.0,0,1,4,5.0,0.0,100.0,7
16076,5,101.8,2.42,3,5.0,0,1,3,2.0,0.0,100.0,30
16077,5,110.25,2.58,3,5.0,0,16,4,5.0,0.0,100.0,7
16078,4,89.1,2.3,3,5.0,0,23,6,5.0,0.0,100.0,7
16079,0,89.4,2.3,3,5.0,0,3,4,5.0,0.0,100.0,7
16080,5,80.7,2.45,3,5.0,0,1,6,4.0,0.0,100.0,7
16081,5,69.25,2.35,3,5.0,0,2,13,5.0,0.0,100.0,7
16082,5,104.0,2.5,3,5.0,0,21,6,5.0,0.0,100.0,7
16083,4,86.4,2.3,3,5.0,0,3,11,5.0,0.0,100.0,7
16084,5,64.2,2.13,3,5.0,0,3,13,5.0,1.0,100.0,7
16085,3,51.53,2.32,3,3.0,0,0,14,3.0,0.0,100.0,7
16086,5,77.9,2.34,3,4.0,0,0,11,4.0,0.0,100.0,7
16087,0,161.0,2.45,1,6.0,0,1,3,6.0,0.0,100.0,7
16088,5,95.2,2.42,3,4.0,0,16,8,4.0,0.0,100.0,7
16089,5,81.1,2.37,3,4.0,0,0,6,4.0,0.0,100.0,7
16090,0,105.44,2.34,3,4.0,0,1,14,4.0,1.0,100.0,7
16091,3,200.1,2.7,3,5.0,0,16,3,5.0,0.0,100.0,7
16092,4,93.0,2.33,3,4.0,0,16,6,4.0,0.0,100.0,7
16093,5,92.94,2.46,3,5.0,0,1,14,5.0,0.0,100.0,7
16094,0,123.3,2.41,3,6.0,0,3,6,6.0,1.0,100.0,7
16095,4,93.8,2.7,3,4.0,0,19,6,4.0,0.0,100.0,7
16096,4,139.5,3.0,1,4.0,3,16,3,4.0,0.0,56.0,7
16097,3,84.4,2.3,3,5.0,0,1,14,5.0,0.0,100.0,8
16098,3,96.0,2.3,3,5.0,0,27,4,5.0,0.0,100.0,7
16099,1,40.9,2.32,3,2.0,3,0,4,2.0,0.0,83.0,21
16100,4,57.94,2.39,3,3.0,0,27,13,3.0,0.0,100.0,21
16101,0,122.2,2.52,1,8.0,0,0,19,8.0,0.0,100.0,8
16102,0,126.6,2.56,3,7.0,3,16,3,7.0,0.0,90.0,7
16103,3,86.2,2.3,3,5.0,0,1,7,5.0,0.0,100.0,7
16104,4,114.9,1.99,3,8.0,0,1,3,8.0,0.0,100.0,7
16105,0,146.0,2.35,3,6.0,0,25,11,6.0,0.0,100.0,7
16106,5,65.75,2.4,3,3.0,0,3,11,3.0,0.0,100.0,7
16107,4,67.5,2.5,3,4.0,0,16,8,4.0,1.0,100.0,7
16108,5,101.4,2.4,3,5.0,0,3,4,5.0,0.0,100.0,7
16109,5,74.0,2.6,3,4.0,0,3,8,4.0,0.0,100.0,7
16110,4,72.0,2.5,3,3.0,4,12,13,3.0,0.0,0.0,21
16111,0,107.75,2.43,1,6.0,0,1,7,6.0,0.0,100.0,7
16112,3,54.7,2.35,3,3.0,0,2,6,3.0,0.0,100.0,35
16113,3,69.75,2.4,3,4.0,0,19,4,4.0,0.0,100.0,7
16114,5,69.6,2.41,3,4.0,0,0,8,4.0,0.0,100.0,7
16115,4,68.4,2.35,3,3.0,0,2,4,3.0,0.0,100.0,7
16116,5,81.06,2.36,3,5.0,0,0,13,5.0,0.0,100.0,7
16117,5,59.84,2.4,3,4.0,0,2,14,4.0,0.0,100.0,7
16118,0,120.0,2.4,3,6.0,0,1,5,6.0,0.0,100.0,7
16119,3,111.4,2.4,3,4.0,0,0,18,4.0,0.0,100.0,7
16120,5,66.0,2.49,3,4.0,0,3,0,4.0,1.0,100.0,7
16121,4,42.7,2.38,3,5.0,0,0,19,5.0,0.0,100.0,29
16122,4,132.2,2.28,1,6.0,0,1,6,6.0,0.0,100.0,7
16123,0,119.75,2.3,3,7.0,0,11,19,7.0,0.0,100.0,7
16124,4,74.9,2.52,3,4.0,0,16,3,4.0,0.0,100.0,7
16125,4,178.6,2.95,3,7.0,3,16,18,7.0,0.0,43.0,7
16126,4,54.9,2.66,3,4.0,0,16,11,4.0,0.0,100.0,7
16127,3,101.56,2.32,3,5.0,0,1,7,5.0,0.0,100.0,7
16128,5,96.4,2.4,3,6.0,2,3,6,6.0,0.0,92.0,7
16129,0,132.4,2.35,3,7.0,0,0,15,7.0,0.0,100.0,7
16130,0,130.4,2.29,3,6.0,0,0,4,6.0,1.0,100.0,6
16131,5,106.25,2.32,3,4.0,0,3,15,4.0,0.0,100.0,21
16132,5,97.94,2.32,3,5.0,0,0,1,5.0,0.0,100.0,7
16133,0,291.5,2.4,3,11.0,0,0,8,11.0,0.0,100.0,7
16134,3,64.56,2.4,3,4.0,0,1,7,4.0,0.0,100.0,7
16135,5,83.1,2.55,3,5.0,0,1,4,5.0,1.0,100.0,7
16136,0,122.3,2.5,3,6.0,0,0,15,6.0,0.0,100.0,7
16137,5,104.6,2.4,3,5.0,0,3,2,4.0,1.0,100.0,7
16138,5,93.6,2.31,3,5.0,0,3,6,5.0,0.0,100.0,7
16139,4,61.9,2.2,3,5.0,0,0,19,5.0,0.0,100.0,7
16140,0,88.0,2.35,3,7.0,0,3,19,7.0,0.0,100.0,8
16141,5,105.5,2.34,3,6.0,4,3,4,6.0,2.0,0.0,8
16142,4,84.8,2.59,3,5.0,3,16,3,5.0,0.0,55.0,7
16143,4,62.53,2.3,3,4.0,0,3,7,4.0,0.0,100.0,7
16144,0,146.8,2.88,3,7.0,0,3,8,7.0,0.0,100.0,7
16145,4,54.03,2.7,3,4.0,0,16,3,4.0,0.0,100.0,7
16146,5,94.5,2.75,3,5.0,0,16,6,5.0,1.0,100.0,7
16147,3,81.5,2.43,3,4.0,0,3,8,4.0,0.0,100.0,7
16148,5,83.1,2.38,3,4.0,0,3,6,4.0,0.0,100.0,7
16149,5,92.4,2.62,3,5.0,0,16,4,5.0,1.0,100.0,7
16150,4,94.25,2.6,3,7.0,4,12,19,7.0,0.0,0.0,7
16151,0,185.0,2.51,3,8.0,2,3,14,7.0,2.0,98.0,7
16152,4,96.0,2.3,3,6.0,0,1,4,6.0,0.0,100.0,7
16153,4,61.84,2.4,3,3.0,0,2,13,3.0,0.0,100.0,7
16154,4,90.0,2.33,3,5.0,0,1,17,5.0,0.0,100.0,7
16155,0,108.6,2.45,3,6.0,0,0,8,6.0,0.0,100.0,7
16156,0,316.5,2.4,3,12.0,0,0,15,12.0,1.0,100.0,7
16157,5,88.25,2.24,3,5.0,2,3,7,5.0,0.0,90.0,7
16158,0,143.8,2.3,1,6.0,0,14,8,6.0,1.0,100.0,7
16159,3,71.75,2.4,3,5.0,4,3,4,5.0,0.0,0.0,7
16160,5,60.8,2.3,3,4.0,0,0,4,4.0,0.0,100.0,7
16161,3,96.6,2.42,3,5.0,0,1,8,5.0,0.0,100.0,35
16162,5,70.3,2.59,3,4.0,0,3,8,4.0,0.0,100.0,7
16163,0,130.0,2.34,3,7.0,0,3,11,7.0,0.0,100.0,7
16164,0,131.0,2.35,3,6.0,0,0,4,6.0,1.0,100.0,7
16165,5,83.25,2.43,3,4.0,0,3,11,4.0,0.0,100.0,7
16166,4,76.1,2.26,3,4.0,0,1,14,4.0,0.0,100.0,7
16167,3,47.53,2.35,3,2.0,0,2,4,2.0,0.0,100.0,21
16168,0,87.3,2.38,3,6.0,0,3,6,6.0,0.0,100.0,7
16169,4,96.06,2.84,3,5.0,0,16,3,5.0,0.0,100.0,7
16170,4,139.1,2.43,3,8.0,0,1,3,8.0,0.0,100.0,7
16171,0,143.0,2.36,3,6.0,0,3,7,6.0,0.0,100.0,7
16172,0,95.44,2.37,3,4.0,0,0,8,4.0,1.0,100.0,7
16173,4,114.4,2.42,3,4.0,0,1,7,4.0,0.0,100.0,7
16174,4,32.34,2.3,3,2.0,4,1,3,2.0,0.0,0.0,7
16175,3,58.8,2.31,3,3.0,0,0,4,3.0,0.0,100.0,7
16176,5,111.8,2.55,3,6.0,0,16,13,5.0,0.0,100.0,7
16177,3,82.56,2.38,3,5.0,0,3,4,5.0,0.0,100.0,7
16178,5,113.6,2.7,3,5.0,2,1,4,5.0,0.0,85.0,7
16179,3,48.56,2.39,3,2.0,0,3,4,2.0,0.0,100.0,7
16180,5,83.06,2.41,3,5.0,3,3,4,5.0,0.0,90.0,7
16181,0,119.9,2.6,3,5.0,0,1,4,5.0,0.0,100.0,7
16182,4,94.25,2.6,3,5.0,3,1,4,5.0,0.0,84.0,7
16183,0,80.44,2.38,3,5.0,0,0,4,5.0,0.0,100.0,7
16184,0,93.0,2.34,3,4.0,3,0,4,4.0,0.0,11.0,7
16185,4,63.7,2.4,3,3.0,0,3,4,3.0,0.0,100.0,7
16186,0,123.7,2.4,3,7.0,0,0,8,7.0,1.0,100.0,7
16187,5,87.1,2.3,3,5.0,0,0,8,5.0,0.0,100.0,7
16188,3,79.0,2.4,3,5.0,0,16,6,5.0,0.0,100.0,7
16189,3,58.5,2.42,3,3.0,0,1,10,3.0,0.0,100.0,7
16190,0,182.0,2.3,3,8.0,0,12,4,8.0,2.0,100.0,8
16191,0,165.2,2.316,3,7.0,3,2,4,7.0,0.0,90.0,7
16192,0,71.4,2.29,3,4.0,0,0,4,4.0,0.0,100.0,7
16193,4,100.9,2.5,3,6.0,3,16,3,6.0,0.0,60.0,7
16194,4,132.9,3.05,3,6.0,0,16,4,6.0,0.0,100.0,7
16195,3,75.5,2.55,3,3.0,0,3,8,3.0,0.0,100.0,7
16196,0,74.4,2.35,3,3.0,0,2,4,3.0,0.0,100.0,7
16197,4,86.4,2.4,3,4.0,0,1,3,4.0,0.0,100.0,7
16198,0,163.4,2.3,3,7.0,3,1,7,7.0,1.0,38.0,7
16199,5,104.75,2.3,3,7.0,0,0,11,7.0,1.0,100.0,7
16200,5,241.4,3.1,3,9.0,3,3,6,9.0,0.0,95.0,7
16201,4,83.6,2.41,3,4.0,0,2,4,4.0,0.0,100.0,7
16202,5,106.6,2.63,3,5.0,0,1,6,5.0,0.0,100.0,7
16203,0,104.3,2.35,3,4.0,0,3,17,4.0,0.0,100.0,7
16204,5,75.5,2.82,3,3.0,0,1,3,3.0,1.0,100.0,7
16205,0,78.7,2.3,3,5.0,0,1,6,5.0,1.0,100.0,7
16206,5,82.6,2.4,3,5.0,0,1,6,5.0,0.0,100.0,7
16207,5,65.06,2.3,3,5.0,0,0,7,5.0,0.0,100.0,7
16208,5,98.44,2.38,3,4.0,3,3,6,4.0,0.0,90.0,7
16209,0,107.5,2.35,3,5.0,0,0,11,5.0,0.0,100.0,7
16210,4,94.5,2.4,3,5.0,3,2,4,5.0,0.0,75.0,7
16211,4,62.97,2.44,3,3.0,0,3,3,3.0,0.0,100.0,7
16212,4,84.94,2.73,3,4.0,0,16,6,4.0,0.0,100.0,7
16213,3,109.3,2.3,3,6.0,0,0,4,6.0,0.0,100.0,7
16214,4,84.3,2.4,3,5.0,0,1,7,5.0,0.0,100.0,7
16215,1,60.0,2.85,3,2.0,0,16,6,2.0,0.0,100.0,7
16216,0,118.6,2.3,3,5.0,0,3,17,5.0,1.0,100.0,8
16217,5,90.4,2.5,3,5.0,0,25,15,5.0,1.0,100.0,7
16218,5,127.7,2.48,3,7.0,0,3,8,7.0,0.0,100.0,7
16219,5,66.9,2.6,3,4.0,0,1,4,4.0,0.0,100.0,7
16220,5,87.5,2.5,3,5.0,0,0,15,5.0,0.0,100.0,7
16221,4,75.56,2.54,3,5.0,0,16,3,4.0,1.0,100.0,7
16222,5,96.94,2.6,3,5.0,3,16,7,5.0,0.0,30.0,7
16223,3,76.7,2.58,3,3.0,3,16,4,3.0,0.0,66.0,7
16224,4,83.8,2.37,3,5.0,2,1,3,5.0,1.0,89.0,7
16225,5,104.4,2.31,3,7.0,2,21,4,7.0,1.0,82.0,7
16226,4,88.3,2.8,3,4.0,3,1,4,4.0,0.0,90.0,7
16227,4,79.06,2.44,3,4.0,0,16,3,4.0,0.0,100.0,7
16228,3,69.3,2.3,3,5.0,0,0,7,5.0,0.0,100.0,7
16229,5,67.6,2.4,3,5.0,0,1,6,5.0,0.0,100.0,7
16230,0,157.0,2.39,3,6.0,0,0,7,6.0,0.0,100.0,7
16231,5,94.3,2.33,3,6.0,0,0,6,6.0,1.0,100.0,7
16232,5,84.3,2.28,3,5.0,0,0,7,5.0,0.0,100.0,7
16233,4,87.44,2.844,3,4.0,0,12,8,4.0,2.0,100.0,7
16234,5,81.6,2.5,3,4.0,3,3,6,4.0,0.0,85.0,7
16235,0,105.7,2.35,3,4.0,0,1,6,4.0,0.0,100.0,8
16236,0,84.6,2.38,3,6.0,0,11,6,6.0,0.0,100.0,7
16237,5,74.1,2.28,3,5.0,0,3,8,5.0,0.0,100.0,7
16238,5,87.0,2.4,3,4.0,0,0,7,4.0,0.0,100.0,7
16239,4,66.75,2.66,3,4.0,0,16,3,4.0,0.0,100.0,7
16240,4,52.8,2.4,3,3.0,0,0,7,3.0,0.0,100.0,7
16241,5,91.0,2.63,3,5.0,0,16,4,5.0,1.0,100.0,7
16242,5,48.06,2.28,3,2.0,0,1,8,2.0,0.0,100.0,7
16243,4,67.2,2.42,3,3.0,0,0,6,3.0,0.0,100.0,7
16244,4,68.4,2.32,3,4.0,0,2,4,4.0,0.0,100.0,7
16245,0,157.6,2.5,3,7.0,0,1,3,7.0,0.0,100.0,7
16246,3,63.7,2.5,3,4.0,0,0,1,4.0,0.0,100.0,7
16247,5,89.25,2.45,3,5.0,4,21,4,5.0,0.0,0.0,7
16248,0,135.2,2.3,3,5.0,0,0,15,5.0,0.0,100.0,13
16249,0,143.8,3.0,3,5.0,3,11,14,5.0,0.0,84.0,7
16250,5,84.06,2.16,1,5.0,0,1,16,5.0,0.0,100.0,7
16251,5,76.8,2.56,3,3.0,0,3,7,3.0,0.0,100.0,7
16252,4,67.8,2.377,3,3.0,0,1,14,3.0,1.0,100.0,7
16253,4,79.4,2.4,3,4.0,4,1,9,4.0,0.0,0.0,7
16254,5,52.7,2.29,3,3.0,0,0,7,3.0,0.0,100.0,7
16255,0,176.0,2.4,3,6.0,0,1,14,5.0,0.0,100.0,7
16256,4,86.8,2.3,3,5.0,0,3,8,5.0,0.0,100.0,21
16257,1,61.2,2.73,3,4.0,0,12,3,4.0,0.0,100.0,7
16258,5,103.75,2.34,3,4.0,4,2,6,4.0,0.0,0.0,7
16259,4,123.0,2.83,3,7.0,0,16,14,6.0,0.0,100.0,7
16260,3,97.8,2.3,3,5.0,0,21,13,5.0,0.0,100.0,7
16261,4,89.0,2.35,3,5.0,0,2,7,5.0,0.0,100.0,21
16262,5,133.5,2.4,3,6.0,0,3,4,6.0,1.0,100.0,7
16263,5,95.2,2.13,3,5.0,0,3,11,5.0,0.0,100.0,7
16264,5,92.5,2.5,3,7.0,3,1,4,6.0,0.0,75.0,7
16265,3,95.2,2.49,3,4.0,0,21,6,4.0,0.0,100.0,7
16266,4,101.3,2.76,3,6.0,0,19,16,5.0,0.0,100.0,7
16267,4,82.2,2.35,3,4.0,0,3,4,1.0,0.0,100.0,26
16268,4,60.0,2.4,3,3.0,0,0,4,3.0,0.0,100.0,7
16269,4,89.25,2.35,3,4.0,0,27,14,4.0,0.0,100.0,7
16270,4,77.0,2.78,3,5.0,0,16,6,5.0,0.0,100.0,7
16271,4,53.06,2.4,3,3.0,0,0,6,3.0,0.0,100.0,7
16272,4,91.56,2.49,3,5.0,0,16,14,5.0,0.0,100.0,7
16273,0,97.9,2.47,3,5.0,0,16,14,5.0,0.0,100.0,7
16274,5,70.3,2.53,3,4.0,0,16,4,3.0,0.0,100.0,8
16275,4,64.06,2.2,3,3.0,0,11,14,3.0,0.0,100.0,7
16276,4,74.7,2.31,3,4.0,0,2,8,4.0,0.0,100.0,35
16277,3,82.25,2.31,3,6.0,0,21,11,6.0,0.0,100.0,7
16278,0,112.56,2.57,3,5.0,3,1,8,5.0,1.0,65.0,7
16279,5,78.8,2.32,3,4.0,0,1,11,4.0,0.0,100.0,7
16280,3,82.94,2.34,3,4.0,0,3,4,4.0,0.0,100.0,7
16281,3,72.0,2.4,3,4.0,0,3,11,4.0,0.0,100.0,7
16282,3,51.66,2.56,3,3.0,0,16,3,3.0,0.0,100.0,7
16283,0,94.4,2.57,3,5.0,0,1,19,5.0,1.0,100.0,7
16284,0,129.5,2.34,3,7.0,0,0,4,7.0,1.0,100.0,7
16285,5,117.4,2.7,3,6.0,0,16,3,6.0,0.0,100.0,7
16286,4,72.94,2.48,3,5.0,0,16,8,5.0,0.0,100.0,7
16287,4,74.0,2.44,3,5.0,0,16,8,5.0,0.0,100.0,7
16288,0,258.0,2.59,3,9.0,3,3,8,9.0,0.0,10.0,7
16289,3,79.2,2.4,3,4.0,2,3,6,4.0,0.0,95.0,7
16290,5,97.8,2.43,3,6.0,0,2,4,6.0,0.0,100.0,7
16291,1,39.3,2.322,0,2.0,3,0,7,2.0,0.0,60.0,21
16292,0,236.6,2.55,3,8.0,0,0,16,8.0,0.0,100.0,7
16293,4,121.5,2.5,3,6.0,0,16,4,6.0,0.0,100.0,7
16294,0,83.0,2.3,3,5.0,0,0,8,5.0,0.0,100.0,7
16295,3,53.7,2.25,3,4.0,0,0,4,4.0,0.0,100.0,7
16296,5,64.25,2.598,3,3.0,3,3,7,3.0,0.0,50.0,7
16297,0,108.4,2.34,3,6.0,0,0,6,6.0,0.0,100.0,7
16298,5,79.3,2.24,3,5.0,0,16,6,5.0,1.0,100.0,8
16299,5,103.0,2.34,3,5.0,0,2,2,5.0,0.0,100.0,7
16300,4,85.44,2.44,3,4.0,0,3,3,4.0,0.0,100.0,7
16301,0,160.0,2.4,3,4.0,0,1,4,4.0,0.0,100.0,7
16302,5,67.6,2.28,3,6.0,3,16,3,6.0,1.0,40.0,7
16303,4,56.7,2.29,3,3.0,0,0,4,3.0,0.0,100.0,7
16304,4,87.5,2.99,3,3.0,0,1,3,3.0,0.0,100.0,7
16305,4,105.5,2.4,3,5.0,3,3,6,5.0,0.0,20.0,7
16306,4,153.4,2.38,3,6.0,3,7,6,6.0,0.0,10.0,29
16307,5,67.7,2.37,3,4.0,0,0,6,4.0,0.0,100.0,7
16308,0,122.0,2.4,3,8.0,0,0,8,8.0,0.0,100.0,7
16309,4,75.25,2.7,3,5.0,0,16,3,5.0,0.0,100.0,7
16310,3,58.5,2.47,3,3.0,0,3,10,3.0,0.0,100.0,7
16311,0,102.75,2.4,3,6.0,0,1,6,5.0,2.0,100.0,21
16312,5,63.2,2.35,3,4.0,0,2,6,4.0,0.0,100.0,7
16313,5,98.4,2.3,3,4.0,0,1,14,4.0,0.0,100.0,7
16314,5,66.2,2.3,3,4.0,0,0,6,4.0,0.0,100.0,7
16315,0,95.8,2.41,3,6.0,0,0,7,6.0,0.0,100.0,7
16316,3,60.0,2.35,3,4.0,0,0,6,4.0,0.0,100.0,8
16317,5,35.5,2.31,3,5.0,0,3,16,4.0,0.0,100.0,7
16318,4,177.8,2.4,3,5.0,0,0,8,5.0,0.0,100.0,7
16319,4,70.25,2.45,3,5.0,0,21,6,5.0,0.0,100.0,7
16320,4,84.2,2.75,3,4.0,0,16,4,4.0,0.0,100.0,7
16321,5,97.44,2.29,3,5.0,0,1,4,5.0,0.0,100.0,7
16322,5,106.6,3.0,3,4.0,0,3,0,4.0,0.0,100.0,7
16323,3,85.1,2.5,3,4.0,0,1,9,4.0,0.0,100.0,7
16324,0,150.0,2.38,3,6.0,0,2,14,6.0,0.0,100.0,7
16325,4,73.56,2.77,3,5.0,0,3,3,5.0,0.0,100.0,7
16326,5,92.5,2.4,3,5.0,4,3,8,4.0,0.0,0.0,7
16327,0,85.9,2.29,3,5.0,0,3,7,5.0,0.0,100.0,7
16328,0,109.1,2.35,3,7.0,0,25,7,7.0,1.0,100.0,7
16329,5,85.9,2.45,3,6.0,0,3,7,6.0,0.0,100.0,7
16330,5,168.0,2.7,3,6.0,0,1,6,6.0,0.0,100.0,8
16331,5,79.5,2.45,3,4.0,0,3,12,4.0,0.0,100.0,7
16332,0,104.25,2.4,3,5.0,0,3,8,5.0,0.0,100.0,7
16333,4,88.6,2.35,3,4.0,0,3,8,4.0,0.0,100.0,7
16334,5,76.0,2.5,3,5.0,0,3,4,5.0,0.0,100.0,7
16335,0,123.6,2.28,3,7.0,0,0,4,7.0,0.0,100.0,7
16336,5,104.94,2.6,3,5.0,0,3,6,4.0,0.0,100.0,7
16337,5,79.8,2.45,3,5.0,3,16,6,5.0,0.0,63.0,7
16338,5,236.4,2.38,3,7.0,0,0,15,7.0,0.0,100.0,7
16339,4,78.1,2.5,3,5.0,0,16,2,5.0,0.0,100.0,7
16340,5,88.44,2.4,3,4.0,0,3,8,4.0,0.0,100.0,7
16341,3,45.3,2.28,3,2.0,3,25,13,2.0,0.0,20.0,7
16342,0,215.9,2.41,3,7.0,0,3,4,7.0,0.0,100.0,7
16343,0,191.2,2.98,3,9.0,0,1,13,9.0,0.0,100.0,7
16344,5,113.2,2.5,3,6.0,0,3,6,6.0,1.0,100.0,7
16345,5,66.4,2.49,3,5.0,0,1,4,5.0,1.0,100.0,7
16346,0,90.75,2.47,3,6.0,0,3,14,6.0,0.0,100.0,7
16347,5,85.6,2.46,3,4.0,3,16,4,4.0,1.0,14.0,7
16348,5,106.6,2.46,3,5.0,0,3,13,5.0,0.0,100.0,8
16349,0,124.75,3.5,3,8.0,0,25,15,8.0,0.0,100.0,14
16350,5,92.5,2.43,3,4.0,3,3,4,4.0,2.0,82.0,7
16351,5,110.56,2.4,3,5.0,0,1,7,5.0,0.0,100.0,7
16352,5,156.9,2.54,3,6.0,3,16,14,6.0,2.0,80.0,7
16353,0,182.0,2.57,3,8.0,0,0,8,8.0,0.0,100.0,7
16354,4,176.8,2.98,3,6.0,3,16,0,6.0,1.0,10.0,7
16355,5,97.56,2.33,1,5.0,0,3,7,5.0,0.0,100.0,7
16356,3,83.56,2.29,3,5.0,0,3,8,5.0,0.0,100.0,7
16357,0,229.8,2.45,3,9.0,0,1,0,9.0,1.0,100.0,7
16358,3,80.44,2.33,3,4.0,0,3,17,2.0,0.0,100.0,7
16359,5,59.1,2.424,3,3.0,0,0,4,3.0,0.0,100.0,7
16360,5,95.0,2.4,3,5.0,0,1,4,5.0,0.0,100.0,7
16361,4,104.3,2.74,3,4.0,3,1,8,4.0,0.0,95.0,7
16362,0,85.9,2.5,3,5.0,4,1,6,5.0,0.0,0.0,7
16363,5,134.0,2.65,3,7.0,3,3,6,7.0,3.0,65.0,7
16364,4,58.4,2.32,3,3.0,0,0,6,3.0,0.0,100.0,7
16365,4,104.3,2.35,3,5.0,0,23,8,5.0,0.0,100.0,7
16366,0,103.25,2.41,3,7.0,3,3,20,7.0,1.0,70.0,7
16367,3,72.75,2.38,3,4.0,3,3,8,4.0,0.0,85.0,7
16368,4,102.25,2.8,3,6.0,2,16,4,6.0,0.0,90.0,7
16369,4,91.2,2.4,3,5.0,0,0,7,5.0,0.0,100.0,7
16370,0,96.5,2.37,3,6.0,0,0,7,6.0,1.0,100.0,7
16371,3,69.4,2.39,3,3.0,0,3,4,3.0,0.0,100.0,35
16372,4,74.1,2.41,3,4.0,0,1,7,4.0,0.0,100.0,7
16373,4,63.75,2.6,3,4.0,2,16,14,4.0,0.0,90.0,7
16374,5,91.06,2.5,3,6.0,0,0,15,6.0,1.0,100.0,8
16375,4,76.7,2.5,3,4.0,0,1,2,4.0,0.0,100.0,7
16376,3,105.6,2.73,3,5.0,0,1,8,5.0,1.0,100.0,7
16377,0,174.2,2.49,3,7.0,0,1,6,7.0,1.0,100.0,7
16378,4,70.44,2.7,3,4.0,0,1,3,4.0,0.0,100.0,7
16379,5,83.4,2.4,3,4.0,0,1,13,4.0,0.0,100.0,7
16380,4,87.25,2.35,3,4.0,3,3,11,4.0,0.0,13.0,7
16381,3,90.3,2.41,3,5.0,0,3,13,5.0,0.0,100.0,7
16382,5,71.9,2.44,3,4.0,0,3,8,4.0,3.0,100.0,7
16383,0,112.2,2.4,3,6.0,3,1,4,6.0,0.0,10.0,7
16384,5,70.4,2.5,3,3.0,3,3,8,3.0,1.0,50.0,7
16385,4,73.75,2.28,3,4.0,0,21,7,4.0,0.0,100.0,7
16386,5,70.4,2.428,3,3.0,0,3,8,3.0,0.0,100.0,7
16387,0,133.9,2.5,3,4.0,0,0,11,4.0,0.0,100.0,8
16388,5,97.56,2.36,3,5.0,0,3,4,5.0,1.0,100.0,7
16389,5,87.5,2.78,3,6.0,0,16,13,6.0,0.0,100.0,7
16390,5,110.7,2.4,3,5.0,0,3,8,2.0,0.0,100.0,21
16391,5,106.6,2.84,3,5.0,0,1,17,4.0,0.0,100.0,7
16392,5,46.34,2.2,3,5.0,0,0,19,5.0,0.0,100.0,7
16393,4,59.3,2.61,3,3.0,2,16,8,3.0,0.0,95.0,7
16394,0,178.8,2.4,3,8.0,2,3,1,8.0,1.0,95.0,7
16395,0,157.2,2.55,3,7.0,0,1,6,7.0,0.0,100.0,7
16396,4,88.7,2.4,3,4.0,4,3,6,4.0,0.0,0.0,7
16397,0,79.7,2.4,3,4.0,0,0,1,4.0,0.0,100.0,7
16398,0,81.0,2.4,3,4.0,0,3,7,4.0,0.0,100.0,7
16399,5,57.03,2.3,3,3.0,0,0,14,1.0,0.0,100.0,30
16400,4,73.6,2.783,3,4.0,0,16,3,4.0,0.0,100.0,7
16401,5,75.75,2.46,3,5.0,0,1,6,5.0,0.0,100.0,7
16402,5,118.5,2.3,3,6.0,0,2,2,6.0,0.0,100.0,7
16403,0,190.2,2.33,3,8.0,0,0,7,8.0,0.0,100.0,8
16404,4,78.94,2.28,3,5.0,0,1,17,5.0,0.0,100.0,7
16405,5,93.5,2.45,3,4.0,0,1,4,4.0,0.0,100.0,13
16406,5,150.0,2.5,3,7.0,0,3,7,7.0,0.0,100.0,7
16407,0,143.5,2.6,3,7.0,3,3,6,7.0,0.0,20.0,7
16408,4,82.5,2.82,3,3.0,0,16,3,3.0,0.0,100.0,7
16409,5,116.0,2.38,3,5.0,0,1,4,5.0,1.0,100.0,7
16410,4,93.2,2.8,3,4.0,0,1,6,4.0,0.0,100.0,7
16411,5,77.06,2.44,3,4.0,0,18,6,4.0,0.0,100.0,7
16412,4,113.1,2.35,3,6.0,0,1,8,6.0,0.0,100.0,7
16413,0,231.6,3.28,3,11.0,3,16,3,11.0,4.0,35.0,7
16414,5,80.4,2.2,3,5.0,4,24,6,5.0,0.0,0.0,7
16415,4,66.7,2.5,3,4.0,0,16,4,4.0,0.0,100.0,7
16416,3,113.6,2.44,3,6.0,0,15,4,6.0,1.0,100.0,7
16417,3,67.0,2.4,3,4.0,0,3,7,4.0,1.0,100.0,7
16418,4,78.0,2.4,1,4.0,0,1,4,4.0,0.0,100.0,7
16419,5,54.9,2.2,3,3.0,0,3,8,3.0,0.0,100.0,7
16420,3,79.9,2.6,3,5.0,3,16,17,5.0,1.0,35.0,7
16421,0,61.9,2.4,3,6.0,0,4,11,6.0,1.0,100.0,7
16422,5,69.06,2.65,3,3.0,0,19,4,3.0,0.0,100.0,7
16423,0,76.2,2.31,3,4.0,0,0,4,4.0,0.0,100.0,7
